Smiles String,agg?
CN(CCCNC(=O)C1CCC(CNS(=O)(=O)c2ccccc2)CC1)Cc1ccccc1,0
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1Br,0
CC1CCCCC1NC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1,0
CCNC(=O)COC(=O)C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC,0
COc1ccc(/C=N/NC(=O)c2ccc3nc[nH]c3c2)c(OC)c1,0
COc1ccc(Cn2c(CCC(=O)Nc3ccc(C)c(C)c3)nc3cccnc32)cc1,0
O=C(Nc1nccs1)C1CC(=O)N(c2ccccc2Cl)C1,0
Nc1nc(Sc2ccc([N+](=O)[O-])c3nonc23)c2[nH]cnc2n1,0
C=CCn1c(C)cc(C(=O)C(C(=S)Nc2ccc(OC(F)F)cc2)[n+]2ccc(N(C)C)cc2)c1C,0
Cc1cc(C)c(-n2c(SCCS(=O)(=O)c3ccc(F)cc3)n[nH]c2=O)c(C)c1,0
COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)cc1OC,0
Cc1ccc(C)c(NC(=O)CCC(=O)N2CCOc3ccccc32)c1,0
CCN(CC)CCCNC=C1C(=O)N(c2cccc(C)c2)C(=O)c2ccccc21,0
CC(C)N(CCCNC(=O)C1CCC(CNS(=O)(=O)c2ccccc2)CC1)Cc1ccccc1,0
O=C(N/N=C/c1cccnc1)c1cccc(Cl)c1,0
CSc1ncc(CN2CCc3c([nH]c4ccccc34)C2C(C)(C)C)cn1,0
O=C(Nc1cc([N+](=O)[O-])ccc1N1CCCC1)c1ccccc1,0
CCOc1ccc(N(CC(=O)NCCc2ccccc2)C(=O)CCC(=O)Nc2nccs2)cc1,0
O=C(COc1ccccc1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,0
Cc1cc(NC=C(C#N)S(=O)(=O)c2ccc(Cl)cc2)nc(C)n1,0
O=C(COC(=O)CSc1cc(Cl)ccc1Cl)Nc1ncc(C(F)(F)F)cc1Cl,0
O=C(C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1)N1CCc2ccccc21,0
NC(=O)c1c(NC(=O)c2ccc(F)cc2Cl)sc2c1CCC2,0
Cc1cc(Cl)ccc1Nc1sc(C(=O)c2cc3cc(Cl)ccc3o2)c(N)c1C#N,0
Cc1noc(C)c1S(=O)(=O)N(CC(=O)N1CCCCCC1)c1ccc(C(C)C)cc1,0
CN(C)CC(C)(C)CNS(=O)(=O)c1cccc(Cl)c1Cl,0
CN1CCC2(CCCN(C(=O)c3cccc(F)c3)C2)C1,0
Cn1sc(NC(=O)c2ccccc2Cl)nc1=O,0
CCOC(=O)c1ccc(NP(C)(=O)Oc2cc(C)cc(C)c2)cc1,0
COc1cccc(N(CC(=O)NC2CCCC2)C(=O)Cn2nnc(-c3ccc(C)o3)n2)c1,0
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)c(C)c1,0
CCOc1cc(/C=N/NC(=O)Cc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(Br)cc1OC,0
Cc1ccc(N2C(=O)C(NC(=O)c3ccccc3)(C(F)(F)F)C3=C2CC(C)(C)CC3=O)cc1,0
COc1cc(NC(=O)c2cc(C(C)C)on2)c(OC)cc1Cl,0
Cc1csc(-c2coc3cc(O)cc(C)c3c2=O)n1,0
CC=CC1=CC(=O)CC(c2ccc(OC)c(OC)c2)C1,0
Cc1cccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)c1C,0
COc1ccc([N+](=O)[O-])cc1NC(=S)NC(NC(=O)C(c1ccccc1)c1ccccc1)C(Cl)(Cl)Cl,0
CCOc1ccc(S(=O)(=O)N(CC)CC(=O)NCc2ccncc2)cc1,0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CN3C(=O)NC4(CCCCC4)C3=O)CC2)c(C)c1,0
COCCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCC1)c1ccc(OC)c(OC)c1,0
O=C(c1cc2ccccc2oc1=O)N(Cc1ccco1)CC1CCCO1,0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,0
O=C1CCCN1CCC(=O)N1CCCC(CO)(Cc2ccccc2)C1,0
Cc1cc(C)cc(N(CC(=O)NCc2ccccc2)C(=O)CCC(=O)Nc2ccccn2)c1,0
Cc1ccc2[nH]c(=O)c(CN(CCO)C(=O)NCc3ccccc3)cc2c1,0
Cc1ccc(NC(=O)COc2coc(CN3CCN(Cc4ccccc4)CC3)cc2=O)cc1,0
Clc1ccc(CON=CNc2ncnc3sccc23)cc1,0
O=C(Nc1cc(Br)ccc1O)C1CC(c2ccccc2Cl)=NO1,0
Cc1cccc(C(=O)N2CCCC(N3CCN(c4ccccc4)CC3)C2)n1,0
NC(=S)N/N=C/c1ccc(-c2ccc(SC(F)F)cc2)o1,0
O=C(NCc1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,0
CC1CC(C)CN(CCCNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)C1,0
O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1cccs1)CCC2)c1c(F)cccc1Cl,0
CCNC(=O)COC(=O)c1cc(C)nc2ccccc12,0
Cc1cccc(N2CCC(N3CCN(C4CCCCC4)C(CCO)C3)CC2)c1C,0
Cc1cc(OC(C)C(=O)NCc2ccncc2)c2c(C)c(C)c(=O)oc2c1,0
CC1CN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCc2ccccc2)CC(C)O1,0
CCCn1c(SCC(=O)N2CCCc3ccccc32)nnc1-c1ccco1,0
CCSc1nnc(NC(=O)CSc2nnc(-c3c[nH]c4ccccc34)n2CC)s1,0
O=C(c1ccccc1F)N1CCN(c2ccc([N+](=O)[O-])cc2-n2cccc2)CC1,0
Cc1ccc(C#CC[N+]2(CC#Cc3ccc(C)cc3)CCCCC2)cc1,0
O=C(CCCN1C(=O)C(=Cc2ccccc2Cl)SC1=S)NNC(=O)c1ccncc1,0
Cc1cccc(NC(=O)c2[nH]cnc2C(=O)NCC(=O)OCc2ccccc2)c1,0
Cc1ccc(NC(=O)C2(c3ccccc3)CCOCC2)cc1,0
Cc1cc(NC(=O)CCC(=O)N(c2ccccc2)C(C(=O)NC(C)(C)C)c2ccccc2Cl)no1,0
O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1)NCc1ccccc1,0
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1ccc2c[nH]nc2c1,0
Cc1c(C(c2ccccc2)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,0
O=C1CCC(C(=O)N2CCCC(C(=O)c3ccc4ccccc4c3)C2)=NN1,0
C=C(C(=O)c1ccccc1)C(CC(=O)c1ccccc1)c1ccccc1,0
O=C(c1ccc([N+](=O)[O-])cc1)N1CCSC1c1cccc(Cl)c1,0
O=C(COc1ccc(Cl)cc1)Nc1nnc(S(=O)(=O)N2CCCCCC2)s1,0
Cc1cccn2c(=O)c3cc(C(=O)NCc4ccco4)c(=N)n(C(C)C)c3nc12,0
O=C1C(=Cc2cccc([N+](=O)[O-])c2)CSc2ccc(Cl)cc21,0
Cc1c(C(=O)N2CCc3ccccc3C2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,0
COc1ccc(C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c2cccnc2)cc1C,0
Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)N3CCC4(CC3)OCCO4)CC2)cc1,0
CC12CC(NC(=O)N1c1cccc(C(=O)N3CCCCC3)c1)c1ccccc1O2,0
COc1ccc(N(CC(=O)NC2CCCCCC2)S(=O)(=O)c2ccccc2)cc1Cl,0
Cc1csc(=Nc2c(C)n(C)n(-c3ccccc3)c2=O)n1Cc1ccccc1,0
C=CCN(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC1CCCC1)c1ccc(CC)cc1,0
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c1ccc(OC(C)C)cc1,0
Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)nc1,0
Cc1ccc(Cn2nnc3c(=O)nc(C4CCN(S(=O)(=O)Cc5ccccc5)CC4)[nH]c32)cc1,0
CCCCCc1ccc(OCCCC[n+]2cccc(C)c2)c(CCCCC)c1,0
CSC1=NC(=O)/C(=N\Nc2ccc([As](=O)(O)O)cc2)C(N)=N1,0
CC(C)c1nnc(NC(=O)CCC(=O)NCCc2ccccc2)s1,0
CCOC(=O)COc1cccc2c(=O)n(CC(=O)N3CCC(C)CC3)ccc12,0
O=C(NN1CCOCC1)c1sc2cccc(F)c2c1Cl,0
Cc1cccc(C)c1NC(=O)CCCCCC1NC(=O)NC1C,0
Cn1nc(C(C)(C)C)c([N+](=O)[O-])c1C(N)=O,0
CCN(CC)C(=O)C(=Cc1cn(S(=O)(=O)N(C)C)c2ccccc12)NC(=O)c1ccc(OC)cc1,0
CCCc1nnc(NC(=O)CCC(=O)NCCc2ccc(Cl)cc2)s1,0
CN1CCN(CC(=O)Nc2ccc(OCc3ccccc3)cc2)CC1,0
NC(=O)CCN1C(=C(O)c2cc(Cl)c(N)c(Cl)c2)c2ccccc2[N+]1=O,0
Nc1ccc(C(=O)OCc2nc3c(ccc4ccccc43)[nH]2)cc1,0
CCn1nc(C)c(CN2CCCC(CO)(Cc3cccc(Cl)c3)C2)c1C,0
COc1ccc2[nH]c(=O)c(CN(CCc3cccc(C)c3)C(C)=O)cc2c1,0
COCCNC(=S)NNC(=O)CSCc1ccc(Cl)cc1Cl,0
CCCCCCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,0
O=c1nc(SCc2ccc(F)cc2)[nH]c2c1cnn2-c1ccc(F)cc1,0
O=C(NCCC1CCCCN1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cccnc1,0
Cc1ccc(NC(=O)COc2ccccc2CNC(C)(C)CC(C)(C)C)cc1,0
CCOC(=O)CCCNC(=O)CCNC(=O)c1ccc(OC(C)C)cc1,0
CCC(C)C(NC(=O)C1CCC(C)CC1)C(=O)Nc1ccc(OC)cc1OC,0
CC(C)c1c(C(=O)N/N=C/c2ccco2)nnn1-c1nonc1N,0
O=C(NNC(=O)c1nn(-c2ccc(F)cc2)ccc1=O)c1ccccc1Cl,0
CS(=O)(=O)Nc1cccc(-c2nc(NCc3ccccc3)c3ccccc3n2)c1,0
Cc1nn(C)c(C)c1S(=O)(=O)N(CC(=O)NCCCN1CC(C)CC(C)C1)c1ccc(C(C)C)cc1,0
COc1ccc(CCNC(=O)C2CC(=O)N(CCc3ccccc3)C2)cc1OC,0
Cc1ccc(NC(=O)CN2CCN(CCNC=C3C(=O)CC(c4ccccc4)CC3=O)CC2)cc1,0
O=C(Oc1ccccc1C(=S)N1CCCCC1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0
NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,0
Cn1c(SCC(=O)NN=CC=Cc2ccccc2[N+](=O)[O-])nc2ccccc21,0
COc1ccccc1N(C(=O)CNC(=O)c1ccco1)C(C(=O)NCC1CCCO1)c1ccccc1,0
O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)NCc1ccccc1,0
CCCNC(=O)c1ccc2c(c1)C1C3CCC(C3)C1C(c1ccccc1)N2,0
COc1ccc(C(=O)NC(=C(Cl)Cl)S(=O)(=O)c2ccc(C)cc2)cc1,0
CC(C)(C)C(=O)N1CCN(c2nc3ccc(Cl)cc3s2)CC1,0
CCCCN1C(=O)NC(=O)/C(=C(/CC)NCc2ccc(F)cc2)C1=O,0
Cc1ccc(C2=NNC(c3ccc(Cl)cc3)=Nc3ccccc32)o1,0
COC(=O)c1cc(OC)c(OC)cc1NC(=O)Nc1ccc(OC)cc1,0
c1nnc[nH]1,0
CCOCCCNS(=O)(=O)c1cc2[nH]c3c(c2cc1C)C(=O)CC(C)(C)C3,0
O=C(COC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1)NCc1ccc(F)cc1,0
CCC1CCCCN1CCCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N(C)C3CCCCC3)cc2c1=O,0
CN(c1cccc(NC(=O)CN(c2ccc(Cl)c(Cl)c2)S(=O)(=O)c2ccccc2)c1)S(C)(=O)=O,0
CC1CCCC(NC(=O)c2cn(C)c3ccc(S(=O)(=O)N4CCCC4)cc3c2=O)C1C,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4ccccc4OC)CC3)cc21,0
Nc1nnc(SCC(=O)OCc2ccc(Cl)c(Cl)c2)s1,0
O=C(OCC(=O)N1CCCC1=O)C1CCN(S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)CC1,0
O=C(Nc1ccc(F)cc1F)N1CCN(CCc2ccccc2)CC1,0
O=C(Cn1cnc2cc([N+](=O)[O-])ccc2c1=O)NC(c1ccccc1)c1ccccc1,0
O=[N+]([O-])C(C(Cl)=C(Cl)Cl)=C(Sc1ccccc1)N1CCCCC1,0
Cc1cc(OC(=O)c2ccc(C(C)(C)C)cc2)c([N+](=O)[O-])c(=O)[nH]1,0
COc1ccc(NC(=O)CS(=O)(=O)Cc2nc(-c3ccc(C)cc3)oc2C)cc1,0
Cc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(C(C)c3ccccc3)c2)c1,0
CCOc1ccc(NC(=O)CN(C)C(=O)C2CCCC2)cc1OCC,0
O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(F)c(Cl)c1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,0
CC(=O)N1Cc2ccccc2CC1C(=O)N1CCN(c2ccccc2)CC1,0
Cc1cccc(OCC(=O)N(Cc2ccco2)C2CCS(=O)(=O)C2)c1,0
Cc1ccc(S(=O)(=O)C(C#N)=Cc2c(N3CCCCC3)nc3ccccn3c2=O)cc1,0
CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)NC3CCCC(C)C3C)cc2CC1C,0
Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)N2CCOCC2)cc1C,0
Cc1nn(-c2cc(C(F)(F)F)ccc2Cl)c2[nH]c(C(F)(F)F)nc(=O)c12,0
CC(=O)Nc1c(O)[nH]c(SCC(=O)Nc2ccc(C(F)(F)F)cc2Cl)nc1=O,0
COc1cccc2sc(N3CCN(C(=O)c4ccco4)CC3)nc12,0
COc1ccccc1OCCNC(=O)CCNC(=O)c1ccccc1Cl,0
O=C(Nc1ccc2c(c1)CCC2)Nc1ccc2c(c1)OCO2,0
CC(=O)Cc1nsc(NC(=O)c2ccc(-c3cc(Cl)ccc3Cl)o2)n1,0
OCCN(CCO)c1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,0
CC(=O)Nc1ccc(S(=O)(=O)NNc2ncccc2[N+](=O)[O-])cc1,0
Nc1nnc(SCC(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)s1,0
Cc1cccc(C(=O)Nc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2)c1,0
Clc1ccccc1-c1ccc2ncnc(N3CCNCC3)c2c1,0
O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cnc(Cl)c(Cl)c1,0
Cc1ccc(-c2nc(NCc3ccco3)n(C(=O)c3ccco3)n2)cc1,0
O=C(NCCCN1CCCCCC1)c1cc2c(=O)oc3ccccc3c2s1,0
Cc1[nH]n(-c2c(Cl)cc(Cl)cc2Cl)c(=O)c1/C=N/c1ccc(S(=O)(=O)N2CCOCC2)cc1,0
COc1cccc(CN2CC(C(=O)N(C)CC3CCOCC3)CCC2=O)c1,0
Cc1ccccc1-c1nnc(SCC(=O)N(CC(C)C)c2c(N)n(CC(C)C)c(=O)[nH]c2=O)n1C,0
CCN(CC)CCn1c(-c2ccccc2)nc(=S)c2c1CC(C)(C)OC2,0
CC1(C)NC(=O)N(CC(O)CN2CCOCC2)C1=O,0
COc1cc(/C=N/NC(=S)NC2CC3CC2C2C=CCC32)ccc1O,0
Cc1nn(Cc2ccc(C(=O)N3N=C(C(F)F)CC3(O)C(F)F)o2)c(C)c1[N+](=O)[O-],0
Cc1cccc(C)c1OCc1n[nH]c(=S)o1,0
O=C(COC(=O)c1ccc[nH]c1=O)NC1CCCCC1,0
CN(CC(=O)NCc1ccco1)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,0
N#Cc1nc(Cc2ccccc2)oc1NCCCn1ccnc1,0
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)C1COc2ccccc2O1,0
COc1ccc(CN2CC(Cc3ccccc3)C(CC(=O)Nc3ccccc3)C2=O)cc1,0
Cc1ccc(Cn2c(SCC(=O)NCC3CCCO3)nc3c(sc4ccccc43)c2=O)cc1,0
Cc1sc2nc(C(C)C)nc(SCC(=O)N3c4ccccc4CC3C)c2c1C,0
Cc1cccc(OCCCCCN2CCOCC2)c1C,0
CNC(=O)N(O)C1N(N=Cc2ccc(N(C)C)cc2)C(=S)SC1(C)C,0
CCC(C)NC(=O)c1ccccc1NC(=O)Nc1ccccc1,0
Cc1ccc(S(=O)(=O)N2C(c3ccc4c(c3)OCO4)CC=C(C(=O)O)C2c2ccc(Cl)cc2)cc1,0
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2ccccc2)cc1OC,0
CCN(CC)C(=O)c1ccc(NC(=O)c2c(C)noc2C)cc1,0
CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)NCc2ccc(C)cc2)c1C,0
Fc1ccc(Sc2cc(Cl)c(-c3ccccc3)nn2)cc1,0
COC1CCN(C(=O)c2ccc(OC3CCN(Cc4ccccn4)CC3)cc2)CC1,0
COc1ccc(N2CCN(CC(=O)NC(=O)NC(C)(C)C)CC2)cc1,0
COc1cccc(N(CC(=O)NCc2ccco2)C(=O)CCC(=O)Nc2nccs2)c1,0
Cc1ccc(S(=O)(=O)NC(C)C(=O)N2CCC(C(=O)NC(Cc3ccccc3)C(=O)O)CC2)cc1,0
CCCCNc1nc2ccccc2nc1NS(=O)(=O)c1ccc(F)cc1,0
CC(OC(=O)CN1C(=O)NC(C)(C)C1=O)C(=O)c1ccccc1,0
O=C(NCCCN1CCOCC1)c1ccc(Sc2ccccc2Cl)c([N+](=O)[O-])c1,0
CCN(Cc1ccccc1)C(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,0
N=C(NOC(=O)COc1ccc(Br)cc1)c1cccnc1,0
O=C1NC(=NN=Cc2cccs2)SC1Cc1cccc(Cl)c1Cl,0
Cc1nc(N2CCOCC2)c2c(C)c(C(=O)Nc3ccc(F)cc3Cl)sc2n1,0
O=C(NC(=O)N1CCN(c2ccc([N+](=O)[O-])cn2)CC1)c1c(Cl)cccc1Cl,0
Cc1cc(-c2nnc(CCC(=O)NC(C)c3cccc4ccccc34)o2)no1,0
CCSC1=C(C#N)C(c2ccc(C)s2)CC(=O)N1,0
COc1cccc(CNC(=O)c2nnn(CC(=O)Nc3cc(Cl)ccc3C)c2N)c1,0
CN(C)c1nc(N(C)C)n(S(=O)(=O)c2cccc(C(F)(F)F)c2)n1,0
CCOC(=O)N1CCN(C(=O)C(C)N(c2ccccc2)S(C)(=O)=O)CC1,0
COc1ccccc1N1CCN(C(=O)C=Cc2cccc([N+](=O)[O-])c2)CC1,0
O=C(NC1CCCC1)c1sc(=S)n2c1[nH]c(=O)c1ccccc12,0
Cc1nn2c(N3CCOCC3)cc(C(C)C)nc2c1-c1ccccc1,0
CC(=O)Nc1ccc(S(=O)(=O)N2CCN=C2SCc2ccccc2C)cc1,0
O=S(=O)(Nc1ccc(-n2cnnn2)cc1)c1ccc(F)c(F)c1F,0
CCCC1C(=O)Nc2ccccc2N1C(=O)c1ccc(C(C)(C)C)cc1,0
Cc1cc(N2CCCC2)n2nc(C)c(-c3ccccc3)c2n1,0
CC1CCN(C(=O)c2cccc(S(=O)(=O)N3CCCc4ccccc43)c2)CC1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCn3nc(C(F)(F)F)c(Br)c3C3CC3)C2SC1,0
Cc1ccc(NC(=O)Cc2nnc(SCC(=O)c3ccc(Br)cc3)n2C)cc1Cl,0
NCC(O)C1CCCCCCC1,0
COC(=O)c1sccc1NC(=O)Nc1cc(C)cc(C)c1,0
CCCCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,0
O=C(NNC(=S)Nc1ccc(F)cc1)C1CC1c1ccc(Cl)cc1,0
Cc1onc(-c2ccc(Cl)cc2Cl)c1-c1csc(N/N=C/c2ccccc2Cl)n1,0
COC(=O)C1=C(c2ccc(-c3ccccc3)c(F)c2)CC2CCC1N2C(=O)NCCc1ccccc1,0
Cc1ccc(-n2c(C)cc(C)c(C#N)c2=O)cc1C,0
CN(CC(=O)NCCc1ccc(F)cc1)Cc1ccccc1,0
Cc1cc(Cl)ccc1OC(C)C(=O)NN=C1CCCCCC1,0
Cc1ccc(CNC(=O)CSc2nc(=O)n3cccc(C)c3n2)cc1,0
O=S(=O)(Nc1ccccc1F)c1ccc2nsnc2c1,0
CNC(=S)NNC(=O)CNc1ccc(C)c(Cl)c1,0
CCS(=O)(=O)c1ccc2oc(SCC(=O)NC34CC5CC(CC(C5)C3)C4)nc2c1,0
COc1c(C(CC(C)C)OC(C)=O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2,0
Cn1cc(C(=O)c2ccc(Cl)cc2Cl)cc1-c1nnc(COc2cccc(C(F)(F)F)c2)o1,0
COc1ccc(CN2CC(=O)N(c3ccccc3C)C2=S)cc1OC,0
CC(=O)Nc1nnc(SCc2cccc(F)c2)s1,0
O=C(NC(=S)Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccco1,0
CC(=O)Nc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,0
Cc1nc(NC(=O)c2c(-c3ccccc3Cl)noc2C)sc1C,0
Cc1ccc(Cl)cc1N1CCN(C(=O)CCS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)CC1,0
COCCNC(=O)c1c(N)n(-c2ccccc2)c2nc3ccccc3nc12,0
Cc1nn2c(Nc3ccccc3)c3c(nc2c1-c1ccccc1)CCC3,0
CCc1ccc(-c2ccc3nnc(SCC(N)=O)n3n2)cc1,0
CC(C)(C)c1ccc(OCC(=O)N2CCN(c3ccccn3)CC2)cc1,0
O=C(Nc1ccc(-c2nc3cccnc3s2)cc1)c1cccnc1Cl,0
Cc1cc2c(sc3ccccc32)c(C)n1,0
COc1cccc(-c2c(C(=O)N/N=C/C3CC=CCC3)nnn2-c2nonc2N)c1,0
COc1ccc(NC(=O)CS(=O)(=O)c2cn(CC(=O)N3CCOCC3)c3ccccc23)cc1,0
COc1ccc(CNC(=O)C(C)NC(=O)N2CCn3c2nc2ccccc23)cc1,0
COc1ccc(NC(=O)CC2C(=O)N(c3ccc(F)cc3)C(=S)N2NC(=O)c2ccc(Cl)cc2)cc1,0
CC1CN(CCc2ccccc2)c2nc3c(c(=O)[nH]c(=O)n3C)n2C1,0
CN(C)c1cccc(N=C2C=C(N3CCOCC3)CC(C)(C)C2)c1,0
CC1(C)CC(N=C2C([N+](=O)[O-])=CC=C3C2=NC2(CCCCC2)N3O)CC(C)(C)N1,0
CC(CN1C2=NCC(Cc3ccccc3)N2CC1Cc1ccc(O)cc1)NC(=O)CCC1CCCCC1,0
O=C(Nc1cc(S(=O)(=O)Nc2ccccc2Cl)ccc1O)c1sc2cc(Cl)ccc2c1Cl,0
Cc1ccccc1NC(=O)COc1coc(CN2CCCc3ccccc32)cc1=O,0
CCCNc1nc(OC)nc(N2CC3CC(C2)c2cccc(=O)n2C3)n1,0
O=C(CN1C(=O)NC2(CCCCCCC2)C1=O)N1CCOCC1,0
COCC1CCCN(C(=O)c2ccc3oc(CCCc4ccccc4)nc3c2)C1,0
Cc1ccc(CNC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)cc1,0
COc1ccc(C(C)=O)cc1CSc1nnc2c(Cl)cc(Cl)cn12,0
O=C(NNC(=S)Nc1ccccc1)NNC(=S)Nc1ccccc1,0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCC3CCCCC3)CC2)cc1,0
CC1CCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3CC(=O)N2CCc3ccccc3C2)CC1,0
O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1,0
Cc1cc(C)cc(NC(=S)NC(=O)C2CC2)c1,0
COc1ccc(CCN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1OC,0
Cc1cc(Br)ccc1S(=O)(=O)n1ccnc1C,0
COC(=O)C1=C(CS(=O)(=O)c2cc(Cl)ccc2OC)NC(=O)NC1c1ccc(O)c(OC)c1,0
COc1ccc(CN2CCN(c3nc4ccccc4s3)CC2)cc1,0
O=[N+]([O-])c1ccc2sc(SCc3nc4ccccn4c3Br)nc2c1,0
O=C(c1ccc(C(F)(F)F)cc1)C1CCCN(C(=O)CCc2cnccn2)C1,0
CCOC(=O)c1sc(NC(=O)CSc2ncccn2)c(C#N)c1C,0
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1ccccn1,0
CN(C)CCCNc1nc(-c2ccccc2)nc2ccccc12,0
O=C(NNC(=O)c1ccc(Cl)c(S(=O)(=O)Nc2ccc(Cl)cc2)c1)c1ccc(=O)[nH]c1,0
CCOc1ccc(CN2CCN(Cc3cccc4nonc34)CC2CCO)cc1,0
O=C(c1ccco1)C1C2C(=O)N(c3ccccc3)C(=O)C2C2c3ccccc3C=CN12,0
CC1CCCC(C)N1Cc1nc(Cc2ccccc2Cl)no1,0
O=S(=O)(NCCc1ccccn1)c1ccc(OC(F)(F)F)cc1,0
CC(C)NC(=O)CN(Cc1ccc(F)cc1)C(=O)CCC(=O)Nc1ccccn1,0
COc1ccc(Oc2c(Cl)cnn(-c3ccc(F)cc3)c2=O)cc1,0
CCOP(=O)(OCC)C(NC(=O)C(Cl)Cl)C(Cl)(Cl)Cl,0
O=C(O)CSc1c2c(nc3cc(C(=O)Nc4ccc(F)c(Cl)c4)ccc13)CCCC2,0
CC(C)c1ccccc1NC(=O)COC(=O)CNC(=O)c1ccc(Br)cc1,0
CCN1C2OC3OC4C(OC3OC2N(CC)S1(=O)=O)N(CC)S(=O)(=O)N4CC,0
O=C(COC(=O)c1ccc2ccccc2c1O)NCc1ccccc1,0
C/C(=N\NC(=O)CN1CCN(Cc2ccccc2)CC1)c1ccc([N+](=O)[O-])cc1,0
CCCCN(CCCNC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)Cc1ccccc1,0
NC(=O)c1c(NC(NC(=O)c2ccco2)(C(F)(F)F)C(F)(F)F)sc2c1CCCC2,0
O=C(CN1C(=O)NC2(CCCCC2)C1=O)NNC(=O)C1CC1,0
COc1ccc(NC(=O)C2C3C=CC4(O3)C2C(=O)N(CCN2CCCCC2)C4C(=O)NC2CCCCC2)cc1,0
CCC1CN(C(=O)NCc2ccccc2)c2ccccc2O1,0
CCCc1cc(=O)n2nc(NCc3c(F)cccc3Cl)nc2[nH]1,0
CCC(=O)NC(c1ccccc1)c1c(O)ccc2ccccc12,0
CCC1Oc2ccccc2N(CC(=O)NCCc2ccc(OC)c(OC)c2)C1=O,0
O=C1NC(Cc2ccccc2)c2nc3cc(F)ccc3c(=O)n2-c2ccc(Cl)cc21,0
