Smiles String,agg?
Cc1ccc(Nc2ccccc2)cc1,0
O=C(Nc1ccc(Cl)cc1F)C1CCN(S(=O)(=O)c2cccnc2)CC1,0
CCOC(=O)Nc1cccc(NC(=O)c2cc(OC)cc(OC)c2)c1,0
Oc1ccc(-c2csc(-c3ccccc3)n2)cc1O,0
Cc1cc(Br)ccc1NC(=O)c1cc2c(=O)n(C)c3cc(Cl)ccc3c2s1,0
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c1cccc(C)c1O,0
CCOc1cc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)ccc1OC(=O)c1ccc(Br)cc1,0
O=C(Nc1nc2ccccc2s1)C1CC(=O)N(c2ccc(Br)cc2)C1,0
CCCC(C)NC(=S)NC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1C,0
COC(=O)c1ccc(NC(=O)CSc2nc(=O)cc(C)[nH]2)cc1,0
CCc1cc(=O)n2nc(C)c(-c3ccccc3OC)c2[nH]1,0
Nc1nnc(SCc2ccc(F)cc2Cl)s1,0
CS(=O)(=O)N(Cc1ccccc1)c1ccc(C(=O)NCc2ccccc2)cc1,0
CCc1ccc(N2C(=O)NC(=O)/C(=C/c3cccn3CCOc3ccc(C)cc3)C2=O)cc1,0
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nn1cnnc1,0
O=C(c1cc2nc(-c3ccco3)cc(C(F)(F)F)n2n1)N1CCCc2ccccc21,0
O=[N+]([O-])c1cn(-c2nc(-c3ccco3)cc(C(F)(F)F)n2)cn1,0
COc1ccc(C(=O)C=Cc2ccccc2F)c(OC(=O)c2ccc([N+](=O)[O-])cc2)c1,0
O=C1CC(Sc2ncccn2)C(=O)N1c1ccccc1C(F)(F)F,0
Cc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3ccc4c(ccn4C)c3)CC2)cc1,0
N#CC(C(=O)CN1CCOCC1)=C1Nc2ccccc2S1,0
O=C(CSc1ncc(CO)n1Cc1ccccc1)Nc1nc2ccccc2s1,0
Oc1ccccc1Cn1c(-c2ccccc2O)nc2ccccc21,0
Cc1ccc(NC(=O)N2CCC(NC(=O)C(C)(C)C)CC2)cc1,0
CC(C)CCn1c(CN2CCN(C(=O)c3ccco3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0
CCC1=C(c2ccc(C)cc2)S(=O)(=O)N=C1N1CCC(C(=O)Nc2ccccc2C(=O)OC)CC1,0
O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)NCc1ccc2c(c1)OCO2,0
Cc1cccc(NC(=O)Cn2c(=O)n(CCC(=O)N3CCc4ccccc4C3)c(=O)c3ccccc32)c1,0
CCOc1ccc(NC(=O)c2cc3c(=O)n4cccc(C)c4nc3s2)cc1,0
CC(C)NC(=O)CN(C(=O)CCC(=O)Nc1ccccn1)c1ccc(F)c(Cl)c1,0
Cc1ccc(C)c(NC(=O)Nc2nnc(N(CC(C)C)CC(C)C)s2)c1,0
CC(C)c1ccc(N2C(=O)NC(=O)/C(=C/c3cnc(-c4ccccc4)nc3)C2=O)cc1,0
Cc1c(N(C)C(=O)C23CC4CC(CC(C4)C2)C3)c(=O)n(-c2ccccc2)n1C,0
Cc1ccccc1Cn1c2ccccc2c2cnn(CC(=O)NCCCc3ccccc3)c(=O)c21,0
CNC(=S)N/N=C(\C)c1ccc2c(c1)OCCO2,0
C=CCn1c(SCc2nc(=O)c3ccccc3[nH]2)nc2ccccc2c1=O,0
Cc1cccc(NC(=O)CSc2nnc(CNC(=O)c3c(F)cccc3Cl)o2)c1C,0
CCCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCOC)C2c2ccncc2)cc1,0
COc1ccc(-c2cn3c(n2)sc2cc(C(=O)NCC(C)c4ccccc4)ccc23)cc1,0
COC(=O)CC=CC(C)C(NC(=O)OCC(Cl)(Cl)Cl)c1cccc(OC)c1,0
Cc1cccc(N(C)C(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCCC4)ccc32)c1,0
CCC(c1nnnn1C(C)(C)C)N(CCOC)Cc1cc2cccc(C)c2n2nnnc12,0
O=C(CSc1ccc(Cl)cc1)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,0
